Date,Country_Region,Population,New_Confirmed_Cases,Remaining_Confirmed_Cases,Total_Confirmed_Cases,New_Recovered_Cases,Total_Recovered_Cases,New_Fatalities,Total_Fatalities
2020-03-18,Maldives,515696.0,0,13,13,0,0,0,0
2020-03-19,Maldives,515696.0,0,13,13,0,0,0,0
2020-03-20,Maldives,515696.0,0,13,13,0,0,0,0
2020-03-21,Maldives,515696.0,0,13,13,0,0,0,0
2020-03-22,Maldives,515696.0,0,13,13,0,0,0,0
2020-03-23,Maldives,515696.0,0,13,13,0,0,0,0
2020-03-24,Maldives,515696.0,0,8,13,5,5,0,0
2020-03-25,Maldives,515696.0,0,5,13,3,8,0,0
2020-03-26,Maldives,515696.0,0,5,13,0,8,0,0
2020-03-27,Maldives,515696.0,3,7,16,1,9,0,0
2020-03-28,Maldives,515696.0,0,7,16,0,9,0,0
2020-03-29,Maldives,515696.0,1,4,17,4,13,0,0
2020-03-30,Maldives,515696.0,0,4,17,0,13,0,0
2020-03-31,Maldives,515696.0,1,5,18,0,13,0,0
2020-04-01,Maldives,515696.0,1,6,19,0,13,0,0
2020-04-02,Maldives,515696.0,0,6,19,0,13,0,0
2020-01-22,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-23,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-24,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-25,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-26,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-27,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-28,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-29,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-30,Mali,19077690.0,0,0,0,0,0,0,0
2020-01-31,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-01,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-02,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-03,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-04,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-05,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-06,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-07,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-08,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-09,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-10,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-11,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-12,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-13,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-14,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-15,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-16,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-17,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-18,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-19,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-20,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-21,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-22,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-23,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-24,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-25,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-26,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-27,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-28,Mali,19077690.0,0,0,0,0,0,0,0
2020-02-29,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-01,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-02,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-03,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-04,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-05,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-06,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-07,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-08,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-09,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-10,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-11,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-12,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-13,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-14,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-15,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-16,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-17,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-18,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-19,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-20,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-21,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-22,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-23,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-24,Mali,19077690.0,0,0,0,0,0,0,0
2020-03-25,Mali,19077690.0,2,2,2,0,0,0,0
2020-03-26,Mali,19077690.0,2,4,4,0,0,0,0
2020-03-27,Mali,19077690.0,7,11,11,0,0,0,0
2020-03-28,Mali,19077690.0,7,18,18,0,0,0,0
2020-03-29,Mali,19077690.0,0,17,18,0,0,1,1
2020-03-30,Mali,19077690.0,7,23,25,0,0,1,2
2020-03-31,Mali,19077690.0,3,26,28,0,0,0,2
2020-04-01,Mali,19077690.0,3,28,31,0,0,1,3
2020-04-02,Mali,19077690.0,5,33,36,0,0,0,3
2020-01-22,Malta,483530.0,0,0,0,0,0,0,0
2020-01-23,Malta,483530.0,0,0,0,0,0,0,0
2020-01-24,Malta,483530.0,0,0,0,0,0,0,0
2020-01-25,Malta,483530.0,0,0,0,0,0,0,0
2020-01-26,Malta,483530.0,0,0,0,0,0,0,0
2020-01-27,Malta,483530.0,0,0,0,0,0,0,0
2020-01-28,Malta,483530.0,0,0,0,0,0,0,0
2020-01-29,Malta,483530.0,0,0,0,0,0,0,0
2020-01-30,Malta,483530.0,0,0,0,0,0,0,0
2020-01-31,Malta,483530.0,0,0,0,0,0,0,0
2020-02-01,Malta,483530.0,0,0,0,0,0,0,0
2020-02-02,Malta,483530.0,0,0,0,0,0,0,0
2020-02-03,Malta,483530.0,0,0,0,0,0,0,0
2020-02-04,Malta,483530.0,0,0,0,0,0,0,0
2020-02-05,Malta,483530.0,0,0,0,0,0,0,0
2020-02-06,Malta,483530.0,0,0,0,0,0,0,0
2020-02-07,Malta,483530.0,0,0,0,0,0,0,0
2020-02-08,Malta,483530.0,0,0,0,0,0,0,0
2020-02-09,Malta,483530.0,0,0,0,0,0,0,0
2020-02-10,Malta,483530.0,0,0,0,0,0,0,0
2020-02-11,Malta,483530.0,0,0,0,0,0,0,0
2020-02-12,Malta,483530.0,0,0,0,0,0,0,0
2020-02-13,Malta,483530.0,0,0,0,0,0,0,0
2020-02-14,Malta,483530.0,0,0,0,0,0,0,0
2020-02-15,Malta,483530.0,0,0,0,0,0,0,0
2020-02-16,Malta,483530.0,0,0,0,0,0,0,0
2020-02-17,Malta,483530.0,0,0,0,0,0,0,0
2020-02-18,Malta,483530.0,0,0,0,0,0,0,0
2020-02-19,Malta,483530.0,0,0,0,0,0,0,0
2020-02-20,Malta,483530.0,0,0,0,0,0,0,0
2020-02-21,Malta,483530.0,0,0,0,0,0,0,0
2020-02-22,Malta,483530.0,0,0,0,0,0,0,0
2020-02-23,Malta,483530.0,0,0,0,0,0,0,0
2020-02-24,Malta,483530.0,0,0,0,0,0,0,0
2020-02-25,Malta,483530.0,0,0,0,0,0,0,0
2020-02-26,Malta,483530.0,0,0,0,0,0,0,0
2020-02-27,Malta,483530.0,0,0,0,0,0,0,0
2020-02-28,Malta,483530.0,0,0,0,0,0,0,0
2020-02-29,Malta,483530.0,0,0,0,0,0,0,0
2020-03-01,Malta,483530.0,0,0,0,0,0,0,0
2020-03-02,Malta,483530.0,0,0,0,0,0,0,0
2020-03-03,Malta,483530.0,0,0,0,0,0,0,0
2020-03-04,Malta,483530.0,0,0,0,0,0,0,0
2020-03-05,Malta,483530.0,0,0,0,0,0,0,0
2020-03-06,Malta,483530.0,0,0,0,0,0,0,0
2020-03-07,Malta,483530.0,3,3,3,0,0,0,0
2020-03-08,Malta,483530.0,0,3,3,0,0,0,0
2020-03-09,Malta,483530.0,0,3,3,0,0,0,0
2020-03-10,Malta,483530.0,2,5,5,0,0,0,0
2020-03-11,Malta,483530.0,1,6,6,0,0,0,0
2020-03-12,Malta,483530.0,0,6,6,0,0,0,0
2020-03-13,Malta,483530.0,6,11,12,1,1,0,0
2020-03-14,Malta,483530.0,6,17,18,0,1,0,0
2020-03-15,Malta,483530.0,3,20,21,0,1,0,0
2020-03-16,Malta,483530.0,9,28,30,1,2,0,0
2020-03-17,Malta,483530.0,8,36,38,0,2,0,0
2020-03-18,Malta,483530.0,0,36,38,0,2,0,0
2020-03-19,Malta,483530.0,15,51,53,0,2,0,0
2020-03-20,Malta,483530.0,11,62,64,0,2,0,0
2020-03-21,Malta,483530.0,9,71,73,0,2,0,0
2020-03-22,Malta,483530.0,17,88,90,0,2,0,0
2020-03-23,Malta,483530.0,17,105,107,0,2,0,0
2020-03-24,Malta,483530.0,3,108,110,0,2,0,0
2020-03-25,Malta,483530.0,19,127,129,0,2,0,0
2020-03-26,Malta,483530.0,5,132,134,0,2,0,0
2020-03-27,Malta,483530.0,5,137,139,0,2,0,0
2020-03-28,Malta,483530.0,10,147,149,0,2,0,0
2020-03-29,Malta,483530.0,2,149,151,0,2,0,0
2020-03-30,Malta,483530.0,5,154,156,0,2,0,0
2020-03-31,Malta,483530.0,13,167,169,0,2,0,0
2020-04-01,Malta,483530.0,19,186,188,0,2,0,0
2020-04-02,Malta,483530.0,8,194,196,0,2,0,0
2020-01-22,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-23,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-24,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-25,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-26,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-27,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-28,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-29,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-30,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-01-31,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-01,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-02,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-03,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-04,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-05,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-06,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-07,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-08,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-09,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-10,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-11,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-12,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-13,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-14,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-15,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-16,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-17,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-18,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-19,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-20,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-21,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-22,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-23,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-24,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-25,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-26,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-27,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-28,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-02-29,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-01,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-02,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-03,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-04,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-05,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-06,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-07,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-08,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-09,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-10,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-11,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-12,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-13,Mauritania,4403319.0,0,0,0,0,0,0,0
2020-03-14,Mauritania,4403319.0,1,1,1,0,0,0,0
2020-03-15,Mauritania,4403319.0,0,1,1,0,0,0,0
2020-03-16,Mauritania,4403319.0,0,1,1,0,0,0,0
2020-03-17,Mauritania,4403319.0,0,1,1,0,0,0,0
2020-03-18,Mauritania,4403319.0,0,1,1,0,0,0,0
2020-03-19,Mauritania,4403319.0,1,2,2,0,0,0,0
2020-03-20,Mauritania,4403319.0,0,2,2,0,0,0,0
2020-03-21,Mauritania,4403319.0,0,2,2,0,0,0,0
2020-03-22,Mauritania,4403319.0,0,2,2,0,0,0,0
2020-03-23,Mauritania,4403319.0,0,2,2,0,0,0,0
2020-03-24,Mauritania,4403319.0,0,2,2,0,0,0,0
2020-03-25,Mauritania,4403319.0,0,2,2,0,0,0,0
2020-03-26,Mauritania,4403319.0,1,3,3,0,0,0,0
2020-03-27,Mauritania,4403319.0,0,3,3,0,0,0,0
2020-03-28,Mauritania,4403319.0,2,5,5,0,0,0,0
2020-03-29,Mauritania,4403319.0,0,3,5,2,2,0,0
2020-03-30,Mauritania,4403319.0,0,2,5,0,2,1,1
2020-03-31,Mauritania,4403319.0,1,3,6,0,2,0,1
2020-04-01,Mauritania,4403319.0,0,3,6,0,2,0,1
2020-04-02,Mauritania,4403319.0,0,3,6,0,2,0,1
2020-01-22,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-23,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-24,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-25,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-26,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-27,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-28,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-29,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-30,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-01-31,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-01,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-02,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-03,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-04,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-05,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-06,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-07,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-08,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-09,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-10,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-11,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-12,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-13,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-14,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-15,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-16,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-17,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-18,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-19,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-20,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-21,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-22,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-23,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-24,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-25,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-26,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-27,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-28,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-02-29,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-01,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-02,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-03,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-04,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-05,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-06,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-07,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-08,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-09,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-10,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-11,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-12,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-13,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-14,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-15,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-16,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-17,Mauritius,1265303.0,0,0,0,0,0,0,0
2020-03-18,Mauritius,1265303.0,3,3,3,0,0,0,0
2020-03-19,Mauritius,1265303.0,0,3,3,0,0,0,0
2020-03-20,Mauritius,1265303.0,9,12,12,0,0,0,0
2020-03-21,Mauritius,1265303.0,2,13,14,0,0,1,1
2020-03-22,Mauritius,1265303.0,14,26,28,0,0,1,2
2020-03-23,Mauritius,1265303.0,8,34,36,0,0,0,2
2020-03-24,Mauritius,1265303.0,6,40,42,0,0,0,2
2020-03-25,Mauritius,1265303.0,6,46,48,0,0,0,2
2020-03-26,Mauritius,1265303.0,33,79,81,0,0,0,2
2020-03-27,Mauritius,1265303.0,13,92,94,0,0,0,2
2020-03-28,Mauritius,1265303.0,8,100,102,0,0,0,2
2020-03-29,Mauritius,1265303.0,5,104,107,0,0,1,3
2020-03-30,Mauritius,1265303.0,21,125,128,0,0,0,3
2020-03-31,Mauritius,1265303.0,15,138,143,0,0,2,5
2020-04-01,Mauritius,1265303.0,18,155,161,0,0,1,6
2020-04-02,Mauritius,1265303.0,8,162,169,0,0,1,7
2020-01-22,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-23,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-24,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-25,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-26,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-27,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-28,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-29,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-30,Mexico,126190788.0,0,0,0,0,0,0,0
2020-01-31,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-01,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-02,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-03,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-04,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-05,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-06,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-07,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-08,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-09,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-10,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-11,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-12,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-13,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-14,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-15,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-16,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-17,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-18,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-19,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-20,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-21,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-22,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-23,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-24,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-25,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-26,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-27,Mexico,126190788.0,0,0,0,0,0,0,0
2020-02-28,Mexico,126190788.0,1,1,1,0,0,0,0
2020-02-29,Mexico,126190788.0,3,4,4,0,0,0,0
2020-03-01,Mexico,126190788.0,1,5,5,0,0,0,0
2020-03-02,Mexico,126190788.0,0,5,5,0,0,0,0
2020-03-03,Mexico,126190788.0,0,4,5,1,1,0,0
2020-03-04,Mexico,126190788.0,0,4,5,0,1,0,0
2020-03-05,Mexico,126190788.0,0,4,5,0,1,0,0
2020-03-06,Mexico,126190788.0,1,5,6,0,1,0,0
2020-03-07,Mexico,126190788.0,0,5,6,0,1,0,0
2020-03-08,Mexico,126190788.0,1,6,7,0,1,0,0
2020-03-09,Mexico,126190788.0,0,6,7,0,1,0,0
2020-03-10,Mexico,126190788.0,0,3,7,3,4,0,0
2020-03-11,Mexico,126190788.0,1,4,8,0,4,0,0
2020-03-12,Mexico,126190788.0,4,8,12,0,4,0,0
2020-03-13,Mexico,126190788.0,0,8,12,0,4,0,0
2020-03-14,Mexico,126190788.0,14,22,26,0,4,0,0
2020-03-15,Mexico,126190788.0,15,37,41,0,4,0,0
2020-03-16,Mexico,126190788.0,12,49,53,0,4,0,0
2020-03-17,Mexico,126190788.0,29,78,82,0,4,0,0
2020-03-18,Mexico,126190788.0,11,89,93,0,4,0,0
2020-03-19,Mexico,126190788.0,25,113,118,0,4,1,1
2020-03-20,Mexico,126190788.0,46,159,164,0,4,0,1
2020-03-21,Mexico,126190788.0,39,197,203,0,4,1,2
2020-03-22,Mexico,126190788.0,48,245,251,0,4,0,2
2020-03-23,Mexico,126190788.0,65,309,316,0,4,1,3
2020-03-24,Mexico,126190788.0,51,359,367,0,4,1,4
2020-03-25,Mexico,126190788.0,38,396,405,0,4,1,5
2020-03-26,Mexico,126190788.0,70,465,475,0,4,1,6
2020-03-27,Mexico,126190788.0,110,573,585,0,4,2,8
2020-03-28,Mexico,126190788.0,132,701,717,0,4,4,12
2020-03-29,Mexico,126190788.0,131,828,848,0,4,4,16
2020-03-30,Mexico,126190788.0,145,938,993,31,35,4,20
2020-03-31,Mexico,126190788.0,101,1031,1094,0,35,8,28
2020-04-01,Mexico,126190788.0,121,1151,1215,0,35,1,29
2020-04-02,Mexico,126190788.0,163,1306,1378,0,35,8,37
2020-01-22,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-23,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-24,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-25,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-26,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-27,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-28,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-29,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-30,Moldova,3545883.0,0,0,0,0,0,0,0
2020-01-31,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-01,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-02,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-03,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-04,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-05,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-06,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-07,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-08,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-09,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-10,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-11,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-12,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-13,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-14,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-15,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-16,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-17,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-18,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-19,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-20,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-21,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-22,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-23,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-24,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-25,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-26,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-27,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-28,Moldova,3545883.0,0,0,0,0,0,0,0
2020-02-29,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-01,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-02,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-03,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-04,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-05,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-06,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-07,Moldova,3545883.0,0,0,0,0,0,0,0
2020-03-08,Moldova,3545883.0,1,1,1,0,0,0,0
2020-03-09,Moldova,3545883.0,0,1,1,0,0,0,0
2020-03-10,Moldova,3545883.0,2,3,3,0,0,0,0
2020-03-11,Moldova,3545883.0,0,3,3,0,0,0,0
2020-03-12,Moldova,3545883.0,0,3,3,0,0,0,0
2020-03-13,Moldova,3545883.0,3,6,6,0,0,0,0
2020-03-14,Moldova,3545883.0,6,12,12,0,0,0,0
2020-03-15,Moldova,3545883.0,11,23,23,0,0,0,0
2020-03-16,Moldova,3545883.0,0,23,23,0,0,0,0
2020-03-17,Moldova,3545883.0,7,29,30,1,1,0,0
2020-03-18,Moldova,3545883.0,0,28,30,0,1,1,1
2020-03-19,Moldova,3545883.0,19,47,49,0,1,0,1
2020-03-20,Moldova,3545883.0,17,64,66,0,1,0,1
2020-03-21,Moldova,3545883.0,14,78,80,0,1,0,1
2020-03-22,Moldova,3545883.0,14,92,94,0,1,0,1
